project,method,length,accuracy
nomulus,DefUse,2,34.64
nomulus,DefUse,2,40.32
nomulus,DefUse,2,88.24
nomulus,DefUse,2,71.43
nomulus,DefUse,2,34.85
nomulus,DefUse,2,92.0
nomulus,DefUse,2,45.45
nomulus,DefUse,2,84.62
nomulus,DefUse,2,62.38
nomulus,DefUse,2,32.97
nomulus,DefUse,2,53.62
nomulus,DefUse,2,100.0
nomulus,DefUse,2,43.33
nomulus,DefUse,2,81.82
nomulus,DefUse,2,75.76
nomulus,DefUse,2,100.0
nomulus,DefUse,2,68.78
nomulus,DefUse,2,68.39
nomulus,DefUse,2,60.0
nomulus,DefUse,2,84.26
nomulus,DefUse,2,90.0
nomulus,DefUse,2,89.49
nomulus,DefUse,2,47.06
nomulus,DefUse,2,42.82
nomulus,DefUse,2,61.54
nomulus,DefUse,2,46.67
nomulus,DefUse,2,60.0
nomulus,DefUse,2,52.38
nomulus,DefUse,2,58.04
nomulus,DefUse,2,50.0
nomulus,DefUse,2,86.7
nomulus,DefUse,2,59.33
nomulus,DefUse,2,44.54
nomulus,DefUse,2,95.24
nomulus,DefUse,2,48.87
nomulus,DefUse,2,33.33
nomulus,DefUse,2,46.67
nomulus,DefUse,2,40.0
nomulus,DefUse,2,75.0
nomulus,DefUse,2,60.0
nomulus,DefUse,2,63.51
nomulus,DefUse,2,59.06
nomulus,DefUse,2,50.65
nomulus,DefUse,2,45.93
nomulus,DefUse,2,61.76
nomulus,DefUse,2,0.0
nomulus,DefUse,2,72.78
nomulus,DefUse,2,40.0
nomulus,DefUse,2,0.0
nomulus,DefUse,2,40.0
nomulus,DefUse,2,50.0
nomulus,DefUse,2,32.03
nomulus,DefUse,2,34.07
nomulus,DefUse,2,0.0
nomulus,DefUse,2,88.71
nomulus,DefUse,2,57.67
nomulus,DefUse,2,63.2
nomulus,DefUse,2,85.38
nomulus,DefUse,2,46.67
nomulus,DefUse,2,84.09
nomulus,DefUse,2,59.06
nomulus,DefUse,2,49.21
nomulus,DefUse,2,47.0
nomulus,DefUse,2,50.88
nomulus,DefUse,2,0.0
nomulus,DefUse,2,75.0
nomulus,DefUse,2,72.07
nomulus,DefUse,2,60.61
nomulus,DefUse,2,52.94
nomulus,DefUse,2,42.86
nomulus,DefUse,2,79.08
nomulus,DefUse,2,78.25
nomulus,DefUse,2,54.55
nomulus,DefUse,2,50.0
nomulus,DefUse,2,40.0
nomulus,DefUse,2,71.79
nomulus,DefUse,2,100.0
nomulus,DefUse,2,77.14
nomulus,DefUse,2,71.43
nomulus,DefUse,2,0.0
nomulus,DefUse,2,60.0
nomulus,DefUse,2,100.0
nomulus,DefUse,2,61.54
nomulus,DefUse,2,32.14
nomulus,DefUse,2,98.45
nomulus,DefUse,2,66.67
nomulus,DefUse,2,45.45
nomulus,DefUse,2,50.57
nomulus,DefUse,2,60.0
nomulus,DefUse,2,50.0
nomulus,SmartCommit,2,100.0
nomulus,SmartCommit,2,100.0
nomulus,SmartCommit,2,53.85
nomulus,SmartCommit,2,100.0
nomulus,SmartCommit,2,83.55
nomulus,SmartCommit,2,50.0
nomulus,SmartCommit,2,80.7
nomulus,SmartCommit,2,59.09
nomulus,SmartCommit,2,56.36
nomulus,SmartCommit,2,63.14
nomulus,SmartCommit,2,84.93
nomulus,SmartCommit,2,64.13
nomulus,SmartCommit,2,66.91
nomulus,SmartCommit,2,80.95
nomulus,SmartCommit,2,39.39
nomulus,SmartCommit,2,92.33
nomulus,SmartCommit,2,87.27
nomulus,SmartCommit,2,100.0
nomulus,SmartCommit,2,100.0
nomulus,SmartCommit,2,34.07
nomulus,SmartCommit,2,47.63
nomulus,SmartCommit,2,100.0
nomulus,SmartCommit,2,85.33
nomulus,SmartCommit,2,49.09
nomulus,SmartCommit,2,59.09
nomulus,SmartCommit,2,52.38
nomulus,SmartCommit,2,32.28
nomulus,SmartCommit,2,64.95
nomulus,SmartCommit,2,100.0
nomulus,SmartCommit,2,59.36
nomulus,SmartCommit,2,90.53
nomulus,SmartCommit,2,100.0
nomulus,SmartCommit,2,100.0
nomulus,SmartCommit,2,99.72
nomulus,SmartCommit,2,88.46
nomulus,SmartCommit,2,100.0
nomulus,SmartCommit,2,100.0
nomulus,SmartCommit,2,84.76
nomulus,SmartCommit,2,52.48
nomulus,SmartCommit,2,66.67
nomulus,SmartCommit,2,93.6
nomulus,SmartCommit,2,82.79
nomulus,SmartCommit,2,48.57
nomulus,SmartCommit,2,100.0
nomulus,SmartCommit,2,90.87
nomulus,SmartCommit,2,100.0
nomulus,SmartCommit,2,73.33
nomulus,SmartCommit,2,100.0
nomulus,SmartCommit,2,100.0
nomulus,SmartCommit,2,60.0
nomulus,SmartCommit,2,42.14
nomulus,SmartCommit,2,47.37
nomulus,SmartCommit,2,58.16
nomulus,SmartCommit,2,83.67
nomulus,SmartCommit,2,64.71
nomulus,SmartCommit,2,100.0
nomulus,SmartCommit,2,77.02
nomulus,SmartCommit,2,40.0
nomulus,SmartCommit,2,100.0
nomulus,SmartCommit,2,73.33
nomulus,SmartCommit,2,100.0
nomulus,SmartCommit,2,80.39
nomulus,SmartCommit,2,39.56
nomulus,SmartCommit,2,100.0
nomulus,SmartCommit,2,88.71
nomulus,SmartCommit,2,87.83
nomulus,SmartCommit,2,87.01
nomulus,SmartCommit,2,43.08
nomulus,SmartCommit,2,80.0
nomulus,SmartCommit,2,100.0
nomulus,SmartCommit,2,100.0
nomulus,SmartCommit,2,65.87
nomulus,SmartCommit,2,80.18
nomulus,SmartCommit,2,64.33
nomulus,SmartCommit,2,100.0
nomulus,SmartCommit,2,71.43
nomulus,SmartCommit,2,100.0
nomulus,SmartCommit,2,44.59
nomulus,SmartCommit,2,69.93
nomulus,SmartCommit,2,90.48
nomulus,SmartCommit,2,100.0
nomulus,SmartCommit,2,94.3
nomulus,SmartCommit,2,51.52
nomulus,SmartCommit,2,100.0
nomulus,SmartCommit,2,46.67
nomulus,SmartCommit,2,88.46
nomulus,SmartCommit,2,100.0
nomulus,SmartCommit,2,86.67
nomulus,SmartCommit,2,47.25
nomulus,SmartCommit,2,100.0
nomulus,SmartCommit,2,60.0
nomulus,SmartCommit,2,89.47
nomulus,SmartCommit,2,78.21
nomulus,SmartCommit,2,45.09
nomulus,SmartCommit,2,100.0
nomulus,SmartCommit,2,53.33
nomulus,SmartCommit,2,75.76
nomulus,SmartCommit,2,100.0
nomulus,SmartCommit,2,70.0
nomulus,SmartCommit,2,100.0
nomulus,All,3,49.67
nomulus,All,3,98.01
nomulus,All,3,46.15
nomulus,All,3,66.46
nomulus,All,3,32.46
nomulus,All,3,43.48
nomulus,All,3,58.97
nomulus,All,3,49.29
nomulus,All,3,46.2
nomulus,All,3,26.67
nomulus,All,3,49.4
nomulus,All,3,29.17
nomulus,All,3,39.71
nomulus,All,3,71.41
nomulus,All,3,59.56
nomulus,All,3,67.63
nomulus,All,3,69.46
nomulus,All,3,39.18
nomulus,All,3,84.37
nomulus,All,3,55.2
nomulus,All,3,60.0
nomulus,All,3,54.08
nomulus,All,3,60.61
nomulus,All,3,51.96
nomulus,All,3,57.0
nomulus,All,3,27.78
nomulus,All,3,35.56
nomulus,All,3,51.96
nomulus,All,3,26.67
nomulus,All,3,80.92
nomulus,All,3,53.95
nomulus,All,3,83.13
nomulus,All,3,44.44
nomulus,All,3,95.87
nomulus,All,3,33.33
nomulus,All,3,33.33
nomulus,All,3,74.12
nomulus,All,3,39.05
nomulus,All,3,93.71
nomulus,All,3,61.45
nomulus,All,3,92.53
nomulus,All,3,88.07
nomulus,All,3,40.0
nomulus,All,3,47.62
nomulus,All,3,66.19
nomulus,All,3,74.29
nomulus,All,3,30.0
nomulus,All,3,50.21
nomulus,All,3,44.44
nomulus,All,3,90.9
nomulus,All,3,53.09
nomulus,All,3,44.65
nomulus,All,3,48.62
nomulus,All,3,16.67
nomulus,All,3,54.93
nomulus,All,3,36.27
nomulus,All,3,47.62
nomulus,All,3,54.98
nomulus,All,3,72.6
nomulus,All,3,36.11
nomulus,All,3,52.75
nomulus,All,3,37.78
nomulus,All,3,32.41
nomulus,All,3,0.0
nomulus,All,3,62.85
nomulus,All,3,81.49
nomulus,All,3,96.94
nomulus,All,3,29.41
nomulus,All,3,33.33
nomulus,All,3,51.23
nomulus,All,3,92.89
nomulus,All,3,28.57
nomulus,All,3,56.31
nomulus,All,3,57.5
nomulus,All,3,38.42
nomulus,All,3,40.95
nomulus,All,3,70.51
nomulus,All,3,63.33
nomulus,All,3,16.67
nomulus,All,3,83.13
nomulus,All,3,46.46
nomulus,All,3,40.0
nomulus,All,3,97.45
nomulus,All,3,88.09
nomulus,All,3,84.13
nomulus,All,3,96.28
nomulus,All,3,58.14
nomulus,All,3,48.89
nomulus,All,3,94.84
nomulus,All,3,36.03
nomulus,All,3,44.12
nomulus,All,3,54.41
nomulus,All,3,42.06
nomulus,All,3,69.76
nomulus,All,3,58.82
nomulus,All,3,79.21
nomulus,All,3,20.0
nomulus,All,3,49.67
nomulus,All,3,45.24
nomulus,All,3,40.0
nomulus,File,3,82.35
nomulus,File,3,43.42
nomulus,File,3,76.92
nomulus,File,3,42.77
nomulus,File,3,78.83
nomulus,File,3,81.42
nomulus,File,3,39.74
nomulus,File,3,54.99
nomulus,File,3,65.22
nomulus,File,3,84.44
nomulus,File,3,73.19
nomulus,File,3,90.83
nomulus,File,3,80.88
nomulus,File,3,43.53
nomulus,File,3,68.38
nomulus,File,3,59.07
nomulus,File,3,56.4
nomulus,File,3,69.59
nomulus,File,3,16.61
nomulus,File,3,62.62
nomulus,File,3,55.24
nomulus,File,3,57.12
nomulus,File,3,75.32
nomulus,File,3,58.82
nomulus,File,3,50.8
nomulus,File,3,83.33
nomulus,File,3,77.78
nomulus,File,3,54.91
nomulus,File,3,75.56
nomulus,File,3,21.84
nomulus,File,3,51.93
nomulus,File,3,100.0
nomulus,File,3,97.22
nomulus,File,3,25.93
nomulus,File,3,66.67
nomulus,File,3,88.46
nomulus,File,3,30.76
nomulus,File,3,75.24
nomulus,File,3,10.66
nomulus,File,3,43.87
nomulus,File,3,7.47
nomulus,File,3,39.2
nomulus,File,3,73.33
nomulus,File,3,61.9
nomulus,File,3,100.0
nomulus,File,3,78.1
nomulus,File,3,100.0
nomulus,File,3,90.56
nomulus,File,3,64.39
nomulus,File,3,17.15
nomulus,File,3,58.28
nomulus,File,3,70.24
nomulus,File,3,63.38
nomulus,File,3,100.0
nomulus,File,3,56.4
nomulus,File,3,75.96
nomulus,File,3,65.24
nomulus,File,3,78.79
nomulus,File,3,64.51
nomulus,File,3,80.56
nomulus,File,3,86.81
nomulus,File,3,66.67
nomulus,File,3,74.31
nomulus,File,3,100.0
nomulus,File,3,67.98
nomulus,File,3,21.7
nomulus,File,3,4.21
nomulus,File,3,83.09
nomulus,File,3,91.67
nomulus,File,3,55.17
nomulus,File,3,100.0
nomulus,File,3,78.57
nomulus,File,3,47.9
nomulus,File,3,54.17
nomulus,File,3,72.63
nomulus,File,3,74.29
nomulus,File,3,100.0
nomulus,File,3,48.41
nomulus,File,3,83.33
nomulus,File,3,27.88
nomulus,File,3,75.24
nomulus,File,3,80.0
nomulus,File,3,100.0
nomulus,File,3,97.62
nomulus,File,3,32.09
nomulus,File,3,7.67
nomulus,File,3,44.52
nomulus,File,3,55.56
nomulus,File,3,6.19
nomulus,File,3,69.12
nomulus,File,3,75.0
nomulus,File,3,60.43
nomulus,File,3,84.92
nomulus,File,3,42.56
nomulus,File,3,54.41
nomulus,File,3,29.05
nomulus,File,3,93.33
nomulus,File,3,64.71
nomulus,File,3,66.84
nomulus,File,3,64.76
nomulus,DefUse,3,100.0
nomulus,DefUse,3,54.58
nomulus,DefUse,3,100.0
nomulus,DefUse,3,77.85
nomulus,DefUse,3,87.1
nomulus,DefUse,3,79.05
nomulus,DefUse,3,43.59
nomulus,DefUse,3,70.35
nomulus,DefUse,3,66.69
nomulus,DefUse,3,100.0
nomulus,DefUse,3,88.71
nomulus,DefUse,3,29.17
nomulus,DefUse,3,91.18
nomulus,DefUse,3,65.43
nomulus,DefUse,3,47.79
nomulus,DefUse,3,67.34
nomulus,DefUse,3,65.52
nomulus,DefUse,3,96.49
nomulus,DefUse,3,74.2
nomulus,DefUse,3,78.27
nomulus,DefUse,3,60.0
nomulus,DefUse,3,93.41
nomulus,DefUse,3,88.31
nomulus,DefUse,3,71.27
nomulus,DefUse,3,64.36
nomulus,DefUse,3,27.78
nomulus,DefUse,3,35.56
nomulus,DefUse,3,62.71
nomulus,DefUse,3,26.67
nomulus,DefUse,3,80.92
nomulus,DefUse,3,78.41
nomulus,DefUse,3,83.13
nomulus,DefUse,3,44.44
nomulus,DefUse,3,33.0
nomulus,DefUse,3,52.38
nomulus,DefUse,3,100.0
nomulus,DefUse,3,48.57
nomulus,DefUse,3,58.1
nomulus,DefUse,3,20.22
nomulus,DefUse,3,81.48
nomulus,DefUse,3,60.3
nomulus,DefUse,3,77.84
nomulus,DefUse,3,60.0
nomulus,DefUse,3,47.62
nomulus,DefUse,3,59.05
nomulus,DefUse,3,47.62
nomulus,DefUse,3,30.0
nomulus,DefUse,3,94.39
nomulus,DefUse,3,44.44
nomulus,DefUse,3,88.42
nomulus,DefUse,3,53.09
nomulus,DefUse,3,72.78
nomulus,DefUse,3,74.46
nomulus,DefUse,3,83.33
nomulus,DefUse,3,52.46
nomulus,DefUse,3,75.39
nomulus,DefUse,3,54.29
nomulus,DefUse,3,87.45
nomulus,DefUse,3,85.83
nomulus,DefUse,3,91.67
nomulus,DefUse,3,52.75
nomulus,DefUse,3,73.33
nomulus,DefUse,3,79.84
nomulus,DefUse,3,0.0
nomulus,DefUse,3,98.42
nomulus,DefUse,3,35.49
nomulus,DefUse,3,96.94
nomulus,DefUse,3,29.41
nomulus,DefUse,3,33.33
nomulus,DefUse,3,83.0
nomulus,DefUse,3,92.89
nomulus,DefUse,3,28.57
nomulus,DefUse,3,71.62
nomulus,DefUse,3,66.67
nomulus,DefUse,3,100.0
nomulus,DefUse,3,88.57
nomulus,DefUse,3,98.72
nomulus,DefUse,3,38.1
nomulus,DefUse,3,83.33
nomulus,DefUse,3,99.7
nomulus,DefUse,3,78.66
nomulus,DefUse,3,40.0
nomulus,DefUse,3,97.45
nomulus,DefUse,3,95.31
nomulus,DefUse,3,84.13
nomulus,DefUse,3,34.09
nomulus,DefUse,3,59.32
nomulus,DefUse,3,75.56
nomulus,DefUse,3,34.38
nomulus,DefUse,3,68.38
nomulus,DefUse,3,83.82
nomulus,DefUse,3,45.81
nomulus,DefUse,3,78.1
nomulus,DefUse,3,46.46
nomulus,DefUse,3,66.18
nomulus,DefUse,3,40.0
nomulus,DefUse,3,20.0
nomulus,DefUse,3,61.44
nomulus,DefUse,3,73.72
nomulus,DefUse,3,40.0
nomulus,SmartCommit,3,60.78
nomulus,SmartCommit,3,53.91
nomulus,SmartCommit,3,60.44
nomulus,SmartCommit,3,64.92
nomulus,SmartCommit,3,88.1
nomulus,SmartCommit,3,85.38
nomulus,SmartCommit,3,69.23
nomulus,SmartCommit,3,50.25
nomulus,SmartCommit,3,77.88
nomulus,SmartCommit,3,91.11
nomulus,SmartCommit,3,91.33
nomulus,SmartCommit,3,89.17
nomulus,SmartCommit,3,100.0
nomulus,SmartCommit,3,99.72
nomulus,SmartCommit,3,55.88
nomulus,SmartCommit,3,61.83
nomulus,SmartCommit,3,67.49
nomulus,SmartCommit,3,84.8
nomulus,SmartCommit,3,21.46
nomulus,SmartCommit,3,76.25
nomulus,SmartCommit,3,100.0
nomulus,SmartCommit,3,62.66
nomulus,SmartCommit,3,92.21
nomulus,SmartCommit,3,100.0
nomulus,SmartCommit,3,88.03
nomulus,SmartCommit,3,100.0
nomulus,SmartCommit,3,100.0
nomulus,SmartCommit,3,62.64
nomulus,SmartCommit,3,95.56
nomulus,SmartCommit,3,94.02
nomulus,SmartCommit,3,58.93
nomulus,SmartCommit,3,100.0
nomulus,SmartCommit,3,100.0
nomulus,SmartCommit,3,98.62
nomulus,SmartCommit,3,66.67
nomulus,SmartCommit,3,100.0
nomulus,SmartCommit,3,31.43
nomulus,SmartCommit,3,57.14
nomulus,SmartCommit,3,97.9
nomulus,SmartCommit,3,59.85
nomulus,SmartCommit,3,66.04
nomulus,SmartCommit,3,78.41
nomulus,SmartCommit,3,60.0
nomulus,SmartCommit,3,80.95
nomulus,SmartCommit,3,84.76
nomulus,SmartCommit,3,47.62
nomulus,SmartCommit,3,100.0
nomulus,SmartCommit,3,93.47
nomulus,SmartCommit,3,90.31
nomulus,SmartCommit,3,43.98
nomulus,SmartCommit,3,97.78
nomulus,SmartCommit,3,78.71
nomulus,SmartCommit,3,85.23
nomulus,SmartCommit,3,100.0
nomulus,SmartCommit,3,59.36
nomulus,SmartCommit,3,90.33
nomulus,SmartCommit,3,76.19
nomulus,SmartCommit,3,100.0
nomulus,SmartCommit,3,81.92
nomulus,SmartCommit,3,63.89
nomulus,SmartCommit,3,70.33
nomulus,SmartCommit,3,73.33
nomulus,SmartCommit,3,43.08
nomulus,SmartCommit,3,100.0
nomulus,SmartCommit,3,98.42
nomulus,SmartCommit,3,47.08
nomulus,SmartCommit,3,100.0
nomulus,SmartCommit,3,83.09
nomulus,SmartCommit,3,91.67
nomulus,SmartCommit,3,74.14
nomulus,SmartCommit,3,100.0
nomulus,SmartCommit,3,75.0
nomulus,SmartCommit,3,94.59
nomulus,SmartCommit,3,63.33
nomulus,SmartCommit,3,57.37
nomulus,SmartCommit,3,61.9
nomulus,SmartCommit,3,100.0
nomulus,SmartCommit,3,45.87
nomulus,SmartCommit,3,83.33
nomulus,SmartCommit,3,99.8
nomulus,SmartCommit,3,51.34
nomulus,SmartCommit,3,80.0
nomulus,SmartCommit,3,100.0
nomulus,SmartCommit,3,97.62
nomulus,SmartCommit,3,85.37
nomulus,SmartCommit,3,42.51
nomulus,SmartCommit,3,49.37
nomulus,SmartCommit,3,86.67
nomulus,SmartCommit,3,95.01
nomulus,SmartCommit,3,71.32
nomulus,SmartCommit,3,72.06
nomulus,SmartCommit,3,62.8
nomulus,SmartCommit,3,87.46
nomulus,SmartCommit,3,54.39
nomulus,SmartCommit,3,100.0
nomulus,SmartCommit,3,30.48
nomulus,SmartCommit,3,93.33
nomulus,SmartCommit,3,79.08
nomulus,SmartCommit,3,53.74
nomulus,SmartCommit,3,64.76
nomulus,All,5,83.54
nomulus,All,5,28.07
nomulus,All,5,25.93
nomulus,All,5,41.97
nomulus,All,5,37.14
nomulus,All,5,31.83
nomulus,All,5,20.9
nomulus,All,5,43.74
nomulus,All,5,43.24
nomulus,All,5,58.73
nomulus,All,5,38.24
nomulus,All,5,42.76
nomulus,All,5,43.42
nomulus,All,5,45.42
nomulus,All,5,34.77
nomulus,All,5,75.19
nomulus,All,5,36.37
nomulus,All,5,73.05
nomulus,All,5,86.15
nomulus,All,5,20.92
nomulus,All,5,46.18
nomulus,All,5,53.26
nomulus,All,5,49.77
nomulus,All,5,67.0
nomulus,All,5,23.64
nomulus,All,5,40.53
nomulus,All,5,73.64
nomulus,All,5,52.07
nomulus,All,5,16.48
nomulus,All,5,32.63
nomulus,All,5,37.16
nomulus,All,5,28.08
nomulus,All,5,27.56
nomulus,All,5,41.29
nomulus,All,5,30.53
nomulus,All,5,24.24
nomulus,All,5,33.82
nomulus,All,5,30.0
nomulus,All,5,51.74
nomulus,All,5,34.38
nomulus,All,5,44.13
nomulus,All,5,28.57
nomulus,All,5,24.62
nomulus,All,5,36.19
nomulus,All,5,43.13
nomulus,All,5,21.21
nomulus,All,5,57.24
nomulus,All,5,70.0
nomulus,All,5,81.93
nomulus,All,5,48.1
nomulus,All,5,36.78
nomulus,All,5,71.65
nomulus,All,5,24.38
nomulus,All,5,31.45
nomulus,All,5,32.36
nomulus,All,5,47.02
nomulus,All,5,34.29
nomulus,All,5,24.44
nomulus,All,5,32.79
nomulus,All,5,29.19
nomulus,All,5,27.47
nomulus,All,5,56.43
nomulus,All,5,19.44
nomulus,All,5,46.47
nomulus,All,5,86.99
nomulus,All,5,32.17
nomulus,All,5,21.84
nomulus,All,5,34.22
nomulus,All,5,28.03
nomulus,All,5,26.89
nomulus,All,5,23.97
nomulus,All,5,78.68
nomulus,All,5,73.42
nomulus,All,5,81.73
nomulus,All,5,45.08
nomulus,All,5,91.02
nomulus,All,5,24.18
nomulus,All,5,37.18
nomulus,All,5,16.36
nomulus,All,5,46.71
nomulus,All,5,35.5
nomulus,All,5,47.54
nomulus,All,5,26.37
nomulus,All,5,51.1
nomulus,All,5,36.92
